,0,1,2,3,4,5,6
1197,607172.0,1.0,0.0,0.0,0.0,0.0,1.0
1198,607191.0,1.0,0.0,0.0,0.0,0.0,1.0
1199,607212.0,1.0,0.0,0.0,0.0,0.0,1.0
1200,607231.0,1.0,0.0,0.0,0.0,0.0,1.0
1201,607252.0,1.0,0.0,0.0,0.0,0.0,1.0
1202,607271.0,1.0,0.0,0.0,0.0,0.0,1.0
1203,607292.0,1.0,0.0,0.0,0.0,0.0,1.0
1204,607311.0,1.0,0.0,0.0,0.0,0.0,1.0
1205,607332.0,1.0,0.0,0.0,0.0,0.0,1.0
1206,607351.0,1.0,0.0,0.0,0.0,0.0,1.0
1207,607372.0,1.0,0.0,0.0,0.0,0.0,1.0
1208,607391.0,1.0,0.0,0.0,0.0,0.0,1.0
1209,607412.0,1.0,0.0,0.0,0.0,0.0,1.0
1210,607431.0,1.0,0.0,0.0,0.0,0.0,1.0
1211,607452.0,1.0,0.0,0.0,0.0,0.0,1.0
1212,607471.0,1.0,0.0,0.0,0.0,0.0,1.0
1213,607492.0,1.0,0.0,0.0,0.0,0.0,1.0
1214,607511.0,1.0,0.0,0.0,0.0,0.0,1.0
1215,607532.0,1.0,0.0,0.0,0.0,0.0,1.0
1216,607551.0,1.0,0.0,0.0,0.0,0.0,1.0
1217,607572.0,1.0,0.0,0.0,0.0,0.0,1.0
1218,607591.0,1.0,0.0,0.0,0.0,0.0,1.0
1219,607612.0,1.0,0.0,0.0,0.0,0.0,1.0
1220,607631.0,1.0,0.0,0.0,0.0,0.0,1.0
1221,607652.0,1.0,0.0,0.0,0.0,0.0,1.0
1222,607671.0,1.0,0.0,0.0,0.0,0.0,1.0
1223,607692.0,1.0,0.0,0.0,0.0,0.0,1.0
1224,607711.0,1.0,0.0,0.0,0.0,0.0,1.0
1225,607732.0,1.0,0.0,0.0,0.0,0.0,1.0
1226,607752.0,1.0,0.0,0.0,0.0,0.0,1.0
1227,607772.0,1.0,0.0,0.0,0.0,0.0,1.0
1228,607792.0,1.0,0.0,0.0,0.0,0.0,1.0
1229,607812.0,1.0,0.0,0.0,0.0,0.0,1.0
1230,607832.0,1.0,0.0,0.0,0.0,0.0,1.0
1231,607852.0,1.0,0.0,0.0,0.0,0.0,1.0
1232,607872.0,1.0,0.0,0.0,0.0,0.0,1.0
1233,607892.0,1.0,0.0,0.0,0.0,0.0,1.0
1234,607912.0,1.0,0.0,0.0,0.0,0.0,1.0
1235,607932.0,1.0,0.0,0.0,0.0,0.0,1.0
1236,607952.0,1.0,0.0,0.0,0.0,0.0,1.0
1237,607972.0,1.0,0.0,0.0,0.0,0.0,1.0
1238,607992.0,1.0,0.0,0.0,0.0,0.0,1.0
1239,608014.0,1.0,0.0,0.0,0.0,0.0,1.0
1240,608032.0,1.0,0.0,0.0,0.0,0.0,1.0
1241,608052.0,1.0,0.0,0.0,0.0,0.0,1.0
1242,608072.0,1.0,0.0,0.0,0.0,0.0,1.0
1243,608092.0,1.0,0.0,0.0,0.0,0.0,1.0
1244,608112.0,1.0,0.0,0.0,0.0,0.0,1.0
1245,608132.0,1.0,0.0,0.0,0.0,0.0,1.0
1246,608152.0,1.0,0.0,0.0,0.0,0.0,1.0
1247,608172.0,1.0,0.0,0.0,0.0,0.0,1.0
1248,608192.0,1.0,0.0,0.0,0.0,0.0,1.0
1249,608212.0,1.0,0.0,0.0,0.0,0.0,1.0
1250,608232.0,1.0,0.0,0.0,0.0,0.0,1.0
1251,608252.0,1.0,0.0,0.0,0.0,0.0,1.0
1252,608272.0,1.0,0.0,0.0,0.0,0.0,1.0
1253,608293.0,1.0,0.0,0.0,0.0,0.0,1.0
1254,608312.0,1.0,0.0,0.0,0.0,0.0,1.0
1255,608332.0,1.0,0.0,0.0,0.0,0.0,1.0
1256,608352.0,1.0,0.0,0.0,0.0,0.0,1.0
1257,608372.0,1.0,0.0,0.0,0.0,0.0,1.0
1258,608392.0,1.0,0.0,0.0,0.0,0.0,1.0
1259,608412.0,1.0,0.0,0.0,0.0,0.0,1.0
1260,608432.0,1.0,0.0,0.0,0.0,0.0,1.0
1261,608452.0,1.0,0.0,0.0,0.0,0.0,1.0
1262,608472.0,1.0,0.0,0.0,0.0,0.0,1.0
1263,608492.0,1.0,0.0,0.0,0.0,0.0,1.0
1264,608512.0,1.0,0.0,0.0,0.0,0.0,1.0
1265,608532.0,1.0,0.0,0.0,0.0,0.0,1.0
1266,608552.0,1.0,0.0,0.0,0.0,0.0,1.0
1267,608572.0,1.0,0.0,0.0,0.0,0.0,1.0
1268,608592.0,1.0,0.0,0.0,0.0,0.0,1.0
1269,608612.0,1.0,0.0,0.0,0.0,0.0,1.0
1270,608632.0,1.0,0.0,0.0,0.0,0.0,1.0
1271,608652.0,1.0,0.0,0.0,0.0,0.0,1.0
1272,608672.0,1.0,0.0,0.0,0.0,0.0,1.0
1273,608692.0,1.0,0.0,0.0,0.0,0.0,1.0
1274,608712.0,1.0,0.0,0.0,0.0,0.0,1.0
1275,608732.0,1.0,0.0,0.0,0.0,0.0,1.0
1276,608752.0,1.0,0.0,0.0,0.0,0.0,1.0
1277,608772.0,1.0,0.0,0.0,0.0,0.0,1.0
1278,608792.0,1.0,0.0,0.0,0.0,0.0,1.0
1279,608812.0,1.0,0.0,0.0,0.0,0.0,1.0
1280,608832.0,1.0,0.0,0.0,0.0,0.0,1.0
1281,608852.0,1.0,0.0,0.0,0.0,0.0,1.0
1282,608872.0,1.0,0.0,0.0,0.0,0.0,1.0
1283,608892.0,1.0,0.0,0.0,0.0,0.0,1.0
1284,608912.0,1.0,0.0,0.0,0.0,0.0,1.0
1285,608932.0,1.0,0.0,0.0,0.0,0.0,1.0
1286,608952.0,1.0,0.0,0.0,0.0,0.0,1.0
1287,608972.0,1.0,0.0,0.0,0.0,0.0,1.0
1288,608992.0,1.0,0.0,0.0,0.0,0.0,1.0
1289,609012.0,1.0,0.0,0.0,0.0,0.0,1.0
1290,609032.0,1.0,0.0,0.0,0.0,0.0,1.0
1291,609052.0,1.0,0.0,0.0,0.0,0.0,1.0
1292,609072.0,1.0,0.0,0.0,0.0,0.0,1.0
1293,609093.0,1.0,0.0,0.0,0.0,0.0,1.0
1294,609112.0,1.0,0.0,0.0,0.0,0.0,1.0
1295,609133.0,1.0,0.0,0.0,0.0,0.0,1.0
1296,609152.0,1.0,0.0,0.0,0.0,0.0,1.0
1297,609173.0,1.0,0.0,0.0,0.0,0.0,1.0
1298,609192.0,1.0,0.0,0.0,0.0,0.0,1.0
1299,609213.0,1.0,160.0,0.0,160.0,0.0,1.0
1300,609232.0,1.0,160.0,0.0,160.0,0.0,1.0
1301,609253.0,1.0,160.0,0.0,160.0,0.0,1.0
1302,609272.0,1.0,160.0,0.0,160.0,0.0,1.0
1303,609293.0,1.0,160.0,0.0,160.0,0.0,1.0
1304,609312.0,1.0,160.0,0.0,160.0,0.0,1.0
1305,609333.0,1.0,160.0,0.0,160.0,0.0,1.0
1306,609352.0,1.0,160.0,0.0,160.0,0.0,1.0
1307,609373.0,1.0,160.0,0.0,160.0,0.0,1.0
1308,609393.0,1.0,160.0,0.0,160.0,0.0,1.0
1309,609413.0,1.0,160.0,0.0,160.0,0.0,1.0
1310,609432.0,1.0,160.0,0.0,160.0,0.0,1.0
1311,609453.0,1.0,160.0,0.0,160.0,0.0,1.0
1312,609472.0,1.0,160.0,0.0,160.0,0.0,1.0
1313,609494.0,1.0,160.0,0.0,160.0,0.0,1.0
1314,609512.0,1.0,320.0,0.0,320.0,0.0,1.0
1315,609533.0,1.0,320.0,0.0,320.0,0.0,1.0
1316,609552.0,1.0,320.0,0.0,320.0,0.0,1.0
1317,609573.0,1.0,320.0,0.0,320.0,0.0,1.0
1318,609592.0,1.0,320.0,0.0,320.0,0.0,1.0
1319,609613.0,1.0,480.0,0.0,480.0,0.0,1.0
1320,609632.0,1.0,480.0,0.0,480.0,0.0,1.0
1321,609653.0,1.0,480.0,0.0,480.0,0.0,1.0
1322,609672.0,1.0,480.0,0.0,480.0,0.0,1.0
1323,609693.0,1.0,480.0,0.0,480.0,0.0,1.0
1324,609712.0,1.0,480.0,0.0,480.0,0.0,1.0
1325,609733.0,1.0,480.0,0.0,480.0,0.0,1.0
1326,609752.0,1.0,480.0,0.0,480.0,0.0,1.0
1327,609773.0,1.0,480.0,0.0,480.0,0.0,1.0
1328,609792.0,1.0,480.0,0.0,480.0,0.0,1.0
1329,609813.0,1.0,640.0,0.0,640.0,0.0,1.0
1330,609832.0,1.0,640.0,0.0,640.0,0.0,1.0
1331,609853.0,1.0,640.0,0.0,640.0,0.0,1.0
1332,609872.0,1.0,640.0,0.0,640.0,0.0,1.0
1333,609893.0,1.0,640.0,0.0,640.0,0.0,1.0
1334,609912.0,1.0,640.0,0.0,640.0,0.0,1.0
1335,609933.0,1.0,640.0,0.0,640.0,0.0,1.0
1336,609952.0,1.0,640.0,0.0,640.0,0.0,1.0
1337,609973.0,1.0,640.0,0.0,640.0,0.0,1.0
1338,609992.0,1.0,640.0,0.0,640.0,0.0,1.0
1339,610013.0,1.0,800.0,0.0,800.0,0.0,1.0
1340,610032.0,1.0,800.0,0.0,800.0,0.0,1.0
1341,610053.0,1.0,800.0,0.0,800.0,0.0,1.0
1342,610072.0,1.0,800.0,0.0,800.0,0.0,1.0
1343,610093.0,1.0,800.0,0.0,800.0,0.0,1.0
1344,610112.0,1.0,800.0,0.0,800.0,0.0,1.0
1345,610133.0,1.0,800.0,0.0,800.0,0.0,1.0
1346,610152.0,1.0,800.0,0.0,800.0,0.0,1.0
1347,610173.0,1.0,800.0,0.0,800.0,0.0,1.0
1348,610192.0,1.0,800.0,0.0,800.0,0.0,1.0
1349,610213.0,1.0,960.0,0.0,960.0,0.0,1.0
1350,610232.0,1.0,960.0,0.0,960.0,0.0,1.0
1351,610253.0,1.0,960.0,0.0,960.0,0.0,1.0
1352,610273.0,1.0,960.0,0.0,960.0,0.0,1.0
1353,610293.0,1.0,960.0,0.0,960.0,0.0,1.0
1354,610313.0,1.0,960.0,0.0,960.0,0.0,1.0
1355,610333.0,1.0,960.0,0.0,960.0,0.0,1.0
1356,610353.0,1.0,960.0,0.0,960.0,0.0,1.0
1357,610373.0,1.0,960.0,0.0,960.0,0.0,1.0
1358,610393.0,1.0,960.0,0.0,960.0,0.0,1.0
1359,610413.0,1.0,1120.0,0.0,1120.0,0.0,1.0
1360,610433.0,1.0,1120.0,0.0,1120.0,0.0,1.0
1361,610453.0,1.0,1120.0,0.0,1120.0,0.0,1.0
1362,610473.0,1.0,1120.0,0.0,1120.0,0.0,1.0
1363,610493.0,1.0,1120.0,0.0,1120.0,0.0,1.0
1364,610513.0,1.0,1120.0,0.0,1120.0,0.0,1.0
1365,610533.0,1.0,1120.0,0.0,1120.0,0.0,1.0
1366,610553.0,1.0,1120.0,0.0,1120.0,0.0,1.0
1367,610575.0,1.0,1120.0,0.0,1120.0,0.0,1.0
1368,610593.0,1.0,1120.0,0.0,1120.0,0.0,1.0
1369,610613.0,1.0,1280.0,0.0,1280.0,0.0,1.0
1370,610633.0,1.0,1280.0,0.0,1280.0,0.0,1.0
1371,610654.0,1.0,1280.0,0.0,1280.0,0.0,1.0
1372,610673.0,1.0,1280.0,0.0,1280.0,0.0,1.0
1373,610693.0,1.0,1280.0,0.0,1280.0,0.0,1.0
1374,610713.0,1.0,1440.0,0.0,1440.0,0.0,1.0
1375,610733.0,1.0,1440.0,0.0,1440.0,0.0,1.0
1376,610753.0,1.0,1440.0,0.0,1440.0,0.0,1.0
1377,610773.0,1.0,1440.0,0.0,1440.0,0.0,1.0
1378,610793.0,1.0,1440.0,0.0,1440.0,0.0,1.0
1379,610813.0,1.0,1440.0,0.0,1440.0,0.0,1.0
1380,610833.0,1.0,1440.0,0.0,1440.0,0.0,1.0
1381,610853.0,1.0,1440.0,0.0,1440.0,0.0,1.0
1382,610873.0,1.0,1440.0,0.0,1440.0,0.0,1.0
1383,610893.0,1.0,1440.0,0.0,1440.0,0.0,1.0
1384,610913.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1385,610933.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1386,610953.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1387,610973.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1388,610993.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1389,611013.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1390,611033.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1391,611053.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1392,611073.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1393,611093.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1394,611113.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1395,611133.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1396,611153.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1397,611173.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1398,611193.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1399,611213.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1400,611233.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1401,611253.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1402,611273.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1403,611293.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1404,611313.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1405,611333.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1406,611353.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1407,611373.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1408,611393.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1409,611413.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1410,611433.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1411,611454.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1412,611473.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1413,611493.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1414,611513.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1415,611535.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1416,611553.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1417,611573.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1418,611593.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1419,611615.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1420,611633.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1421,611654.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1422,611673.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1423,611694.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1424,611713.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1425,611734.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1426,611753.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1427,611775.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1428,611793.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1429,611814.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1430,611833.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1431,611855.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1432,611873.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1433,611894.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1434,611913.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1435,611934.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1436,611953.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1437,611974.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1438,611993.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1439,612014.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1440,612033.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1441,612055.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1442,612073.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1443,612094.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1444,612113.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1445,612134.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1446,612153.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1447,612174.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1448,612193.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1449,612214.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1450,612233.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1451,612254.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1452,612273.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1453,612294.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1454,612313.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1455,612334.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1456,612353.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1457,612374.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1458,612393.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1459,612414.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1460,612433.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1461,612454.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1462,612473.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1463,612494.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1464,612513.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1465,612534.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1466,612553.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1467,612574.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1468,612593.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1469,612614.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1470,612633.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1471,612654.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1472,612673.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1473,612694.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1474,612713.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1475,612734.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1476,612753.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1477,612774.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1478,612794.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1479,612814.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1480,612834.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1481,612854.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1482,612874.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1483,612894.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1484,612914.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1485,612934.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1486,612954.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1487,612974.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1488,612994.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1489,613014.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1490,613034.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1491,613054.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1492,613074.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1493,613094.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1494,613114.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1495,613136.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1496,613154.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1497,613174.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1498,613194.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1499,613215.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1500,613234.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1501,613254.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1502,613274.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1503,613294.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1504,613314.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1505,613334.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1506,613354.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1507,613374.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1508,613394.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1509,613414.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1510,613434.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1511,613454.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1512,613474.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1513,613494.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1514,613514.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1515,613537.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1516,613554.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1517,613574.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1518,613594.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1519,613614.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1520,613634.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1521,613654.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1522,613674.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1523,613694.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1524,613714.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1525,613735.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1526,613754.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1527,613774.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1528,613794.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1529,613814.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1530,613834.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1531,613854.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1532,613874.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1533,613894.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1534,613914.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1535,613936.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1536,613954.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1537,613974.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1538,613994.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1539,614014.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1540,614034.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1541,614054.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1542,614074.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1543,614094.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1544,614114.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1545,614135.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1546,614154.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1547,614175.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1548,614194.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1549,614215.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1550,614235.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1551,614255.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1552,614274.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1553,614295.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1554,614315.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1555,614336.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1556,614354.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1557,614375.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1558,614394.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1559,614416.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1560,614434.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1561,614455.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1562,614474.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1563,614495.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1564,614514.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1565,614536.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1566,614554.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1567,614575.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1568,614594.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1569,614615.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1570,614635.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1571,614655.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1572,614674.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1573,614695.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1574,614714.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1575,614737.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1576,614754.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1577,614775.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1578,614794.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1579,614815.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1580,614835.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1581,614855.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1582,614874.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1583,614895.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1584,614914.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1585,614936.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1586,614954.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1587,614975.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1588,614994.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1589,615015.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1590,615035.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1591,615055.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1592,615074.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1593,615095.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1594,615114.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1595,615136.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1596,615154.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1597,615175.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1598,615194.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1599,615215.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1600,615235.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1601,615255.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1602,615275.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1603,615295.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1604,615315.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1605,615336.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1606,615355.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1607,615375.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1608,615395.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1609,615415.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1610,615435.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1611,615455.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1612,615475.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1613,615495.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1614,615515.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1615,615536.0,1.0,1600.0,0.0,1600.0,0.0,1.0
1616,615555.0,1.0,1600.0,0.0,1600.0,0.0,1.0
